appId,appName,catName,catCode,dplyDate,downCount,appPath,age,sellrUsrName,avgSscr,sellrUsrNo,preFlag
356911,EtvNet,Entertainment,3,44:26.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250627/38528404.png,12,Matvil Corp.,6.3,22949382,N
356947,Smart Cricket,Game,2,20:39.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170125/16909081.png,0,"Zhang Place Lab Co., Ltd",4.7,11460265,N
357193,Digital Video Archive,Life,4,11:42.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20210310/36074154.png,0,"YC, LLC",6.7,11459678,N
357688,El Dorado,Game,2,35:05.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230623/37876447.png,0,Busidol,8.8,22940444,N
358162,BEA Love Yoga,Life,4,24:45.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161010/16807082.png,0,"YC, LLC",5,11459678,N
358564,IZITV,Entertainment,3,42:31.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845809.png,0,iziNode,5.6,11458949,N
359021,Window 1,Life,4,32:02.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845817.png,4,XSTAR,2.7,22942842,N
359031,Window 2,Life,4,37:59.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180608/17021323.png,4,XSTAR,3.1,22942842,N
359033,Aqua Real 2,Life,4,19:34.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845819.png,4,XSTAR,3,22942842,N
359035,Analog Clock,Life,4,43:59.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845820.png,4,XSTAR,4.6,22942842,N
359037,Fireplace,Life,4,57:58.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180427/17012639.png,4,XSTAR,3.2,22942842,N
359039,City Clock,Life,4,09:20.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845822.png,4,XSTAR,4.9,22942842,N
359041,Aqua Real 1,Life,4,25:56.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845823.png,4,XSTAR,3.7,22942842,N
359043,Aquarium 3D,Life,4,51:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161026/16845824.png,4,XSTAR,3,22942842,N
359045,XSTAR Radio,Life,4,04:38.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170316/16922029.png,4,XSTAR,4.4,22942842,N
359497,PlayerOTT,Entertainment,3,07:11.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170110/16904552.png,16,playerott,6.9,11459761,N
359723,Netflix,Entertainment,3,14:01.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161102/16878561.png,0,Netflix,8,22939078,N
360095,Namava,Entertainment,3,04:29.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200112/34862765.png,12,Namava,5.7,22939070,N
360329,Nature Clock,Life,4,27:46.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161111/16881257.png,4,XSTAR,4.3,22942842,N
360498,Moscow Clock,Life,4,05:39.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20161115/16882581.png,4,XSTAR,5.8,22942842,N
360538,Ingenium lSC,Life,4,28:17.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170105/16902140.png,0,Ingenium Ingeniería y Domótica,10,11460493,N
360652,Flix Premiere,Entertainment,3,20:38.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20201213/35826966.png,16,Flix Premiere Ltd,5.9,22940781,N
360747,Nature,Life,4,22:14.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180427/17012699.png,4,XSTAR,4.6,22942842,N
360819,Aquarium Online,Life,4,48:52.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171204/16983136.png,4,XSTAR,4.4,22942842,N
360956,"START: Watch movies, TV series",Entertainment,3,51:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250307/38406267.png,0,Start.Ru LLC,6.3,22939609,N
361175,Aquarium Relax,Life,4,50:41.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240630/38142744.png,4,XSTAR,4.2,22942842,N
363189,Filipino Entertainment Television,Entertainment,3,39:53.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230526/37858586.png,0,Filipino Entertainment TV,5,22940968,N
446876,Smart STB,Entertainment,3,40:01.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190402/34249192.png,0,Olena Trading,5.5,22940728,N
446911,Fontanero,Game,2,43:18.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170111/16904879.png,0,trubatv,8,11459580,N
448000,Telepark.TV,Entertainment,3,27:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200227/34983835.png,0,Telepark IPTV,6,22940743,N
448990,Shop LC,Life,4,13:19.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20211013/36704124.png,4,TO THE NEW,9.3,22939604,N
449678,Device Information,Life,4,49:17.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170527/16937857.png,0,msolutions,7.7,11460453,N
450331,Earth Online,Entertainment,3,10:05.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170301/16918670.png,0,trubatv,5.4,11459580,N
451096,YouTV - Online German TV Recorder,Entertainment,3,52:46.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171129/16981724.png,16,NETlantic GmbH,6.3,22942106,N
451811,warmlace,Entertainment,3,22:03.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170403/16925348.png,0,BHFM LTD,8,22939278,N
451851,Eynio VisionTV,Life,4,45:03.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171007/16965414.png,0,Eynio ,6.2,11460895,N
451967,Curiosity Stream,Entertainment,3,15:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240129/38029192.png,4,Curiosity Stream,7.5,22940599,N
452134,KlowdTV,Entertainment,3,15:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20181107/34112138.png,0,KlowdTV,8,22940277,N
452857,SATV Free M3U Player,Entertainment,3,08:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170423/16930416.png,0,Binary Integrated Solutions,6,11460317,N
452867,TV ThinQ App,Life,4,53:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20201127/35781195.png,4,LGE,5,22948864,N
452973,YouZapp,Entertainment,3,16:01.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190503/34257155.png,12,International Interapp B.V.,8.4,11460950,N
453156,Teatrix,Entertainment,3,07:55.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20221202/37750575.png,0,Teatrix,6.9,22939168,N
453501,iParenting,Life,4,30:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20191003/34563389.png,0,Future Today Inc.,6,22940167,N
453595,FlixFling,Entertainment,3,05:37.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170620/16942446.png,16,FlixFling LLC,7.3,22940756,N
453704,EON,Entertainment,3,40:47.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170718/16948469.png,0,unitedgr,7.2,11460808,N
454203,BalkaniyumTV,Entertainment,3,23:51.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170526/16937768.png,0,World Streamedia Inc,6.2,22948338,N
454451,Nature Free,Life,4,22:29.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170530/16938237.png,4,XSTAR,6.7,22942842,N
454572,ivi,Entertainment,3,36:15.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20210630/36398714.png,16,LLC IVI RU ,5.7,22939874,N
454885,MTEL TV,Entertainment,3,58:29.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20201117/35750209.png,0,MTEL Global,5.9,22939466,N
455140,Blackdove Video Art Gallery,Life,4,10:31.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200131/34911953.png,0,Blackdove Inc,7,11461056,N
455430,Shalom World,Life,4,54:56.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230613/37868519.png,0,App Mastery inc,8.5,22940566,N
455499,Arpinet,Entertainment,3,57:58.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180618/17023391.png,12,Arpinet LLC,6.7,22946094,N
455545,TVALB,Entertainment,3,31:43.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170622/16943107.png,0,Setplex,7.1,22939230,N
456233,Shahid,Entertainment,3,47:07.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250403/38439567.png,4,MBC Group,7.5,22939911,N
456761,Sun NXT,Entertainment,3,32:30.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170727/16950469.png,0,Sun TV Network Limited,4.7,22949078,N
456767,Sevilla Fc TV,Entertainment,3,45:15.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250611/38510475.png,0,Sevilla FC,6,22940525,N
456792,Amazon Prime Video,Entertainment,3,49:57.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190529/34263669.png,0,Amazon,6.1,22939699,N
457465,Kartina TV,Entertainment,3,34:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200819/35450249.png,0,Kartina Digital GmbH,6.7,22940849,N
457516,YouTube TV,Entertainment,3,13:35.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171114/16977683.png,0,YouTube,7.1,22939200,N
458165,ATN LIVE,Entertainment,3,50:15.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190314/34243965.png,0,Ariana Television Network,7.1,11461245,N
458730,Stalker Player,Entertainment,3,11:57.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20181108/34112559.png,0,Progressive Technology,5.3,22939307,N
458732,Radio [Dutch],Entertainment,3,43:39.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250307/38406432.png,0,Voramok Technologies BV,8.9,22947003,N
458741,Fawesome,Entertainment,3,45:14.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20241112/38266085.png,16,Future Today Inc.,7,22940167,N
458791,Gem Shopping Network,Life,4,58:43.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20241118/38272467.png,0,"Gem Shopping Network, LLC.",7.1,22940697,N
459289,Playibiza.tv,Life,4,40:10.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170921/16962594.png,0,DIGITAL,9.3,22940459,N
459410,Slow Channel,Life,4,33:20.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170926/16963471.png,0,DIGITAL,2.5,22940459,N
459477,Jellyfish,Life,4,13:16.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20170926/16963801.png,4,XSTAR,3.9,22942842,N
460874,2048 Maniac,Game,2,25:01.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180618/17023474.png,0,Retinmount s.r.o.,7.4,22940889,N
461060,Flying Fish,Game,2,22:21.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240404/38077174.png,0,Retinmount s.r.o.,7,22940889,N
461130,Numeroso,Game,2,17:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180606/17020389.png,0,Retinmount s.r.o.,6.4,22940889,N
461212,MUBI,Entertainment,3,24:27.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20220808/37460912.png,16,MUBI,7.1,22939313,N
461366,OCTOsmart,Game,2,38:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20171118/16979083.png,0,trubatv,7.8,11459580,N
462318,Lunar Lander,Game,2,05:26.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240413/38082992.png,0,Retinmount s.r.o.,5.9,22940889,N
462357,K-141 Kursk,Game,2,14:59.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180605/17020275.png,0,Retinmount s.r.o.,7.4,22940889,N
462604,XTV GO,Entertainment,3,00:21.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20200518/35203260.png,0,HTV EOOD,5.4,22940723,N
463990,iTV,Entertainment,3,00:50.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240130/38030086.png,4,LLC ALPHAZET TECHNOLOGIES,6.5,22939274,N
464008,FexID,Life,4,24:44.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190523/34261903.png,0,DATATECH CENTER OU,8.7,11461363,N
464107,BR Logic Pack,Game,2,38:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180105/16989645.png,0,dreamerman,7.3,11461556,N
464319,SWEET.TV,Entertainment,3,42:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20241118/38272359.png,16,VAN Group,6.5,22939966,N
464415,myTuner Radio,Entertainment,3,38:08.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180117/16992096.png,0,Appgeneration,7.7,22944226,N
464834,Media Station X,Entertainment,3,31:40.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180514/17015651.png,0,benzac.de,7,22939115,N
464928,The Berlin Wall,Game,2,57:33.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180605/17020307.png,0,Retinmount s.r.o.,7.2,22940889,N
465081,Artmotion,Entertainment,3,51:21.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180420/17011736.png,0,Artmotion,7.3,22939900,N
465253,Urban Ninja,Game,2,37:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240409/38081180.png,0,Retinmount s.r.o.,6.9,22940889,N
465599,SignStream,Entertainment,3,12:26.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180312/17002982.png,0,DKS Design LLC,5.1,11461652,N
465765,Quran Pro,Life,4,05:03.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20211224/36904119.png,4,Quanticapps Ltd,8.4,11461706,N
465845,Wal Venture,Game,2,06:42.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180606/17020353.png,0,Retinmount s.r.o.,6.9,22940889,N
465856,bgtime.tv,Entertainment,3,10:17.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240221/38043492.png,0,My TV.BG OOD,7,22943849,N
466142,EITB,Entertainment,3,36:40.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180302/17000597.png,0,EITB,8.9,22941131,N
466542,Store Keeper,Game,2,44:49.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180618/17023499.png,0,Retinmount s.r.o.,7.7,22940889,N
466757,Allplay,Entertainment,3,36:02.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180322/17005878.png,12,Allplay,5.8,22940043,N
467861,UHD Fireplace,Life,4,41:44.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180425/17012349.png,4,davidxo,3.8,11461879,N
467885,SX3,Entertainment,3,13:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20220809/37463943.png,0,CCMA S.A.,8.6,22939743,N
467968,"TVCOM: Movies, TV series and TV",Entertainment,3,41:04.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20250513/38475611.png,0,OOO TVPLUS,5.7,22939745,N
468239,Aastha,Entertainment,3,41:13.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20220224/37011318.png,0,Vedic Broadcasting Limited,4.7,22939642,N
469079,Lime HD TV,Entertainment,3,30:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230602/37861857.png,12,Lime HD,6.7,22939837,N
469146,Tarmac Race,Game,2,29:00.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240409/38081148.png,0,Retinmount s.r.o.,6.5,22940889,N
469316,Fireplace Relax,Life,4,00:36.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180601/17019637.png,4,XSTAR,4,22942842,N
469590,Tacks,Game,2,53:47.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240413/38083129.png,0,Retinmount s.r.o.,7.8,22940889,N
469669,Artı Dijital Medya,Entertainment,3,17:12.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230307/37806094.png,4,KanalW Medya ve Telekomünikasyon A.Ş.,8,22940744,N
469929,NSlide,Game,2,06:25.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240229/38051432.png,0,Retinmount s.r.o.,7.6,22940889,N
469993,Battle Of Jutland,Game,2,27:24.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180619/17023872.png,0,Retinmount s.r.o.,6.9,22940889,N
470031,Diamond Mine,Game,2,52:33.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180620/17024110.png,0,Retinmount s.r.o.,7.2,22940889,N
470240,Ministra Player,Entertainment,3,20:09.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20220808/37461487.png,0,Progressive Technology,6,22939307,N
470508,Uyanik TV,Entertainment,3,56:56.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180704/17027252.png,12,Euroturk Media Limited,7.1,22940702,N
470560,CalcioNapoli24Tv,Entertainment,3,47:27.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20190126/34231097.png,0,DASS GROUP S.R.L.,10,22940739,N
470711,Unblock It,Game,2,34:39.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180710/17028206.png,0,Retinmount s.r.o.,6.9,22940889,N
470729,Stream Asian Cinema,Entertainment,3,08:01.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20231115/37979024.png,0,"Cinedigm OTT Holdings, LLC",8.2,22939927,N
470733,Midnight Pulp,Entertainment,3,07:27.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20230504/37842509.png,16,"Cinedigm OTT Holdings, LLC",8.8,22939927,N
470758,Zebra Crossing,Game,2,38:37.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240413/38083161.png,0,Retinmount s.r.o.,6.3,22940889,N
471284,Rampart Heroes,Game,2,58:17.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180724/17031730.png,0,Retinmount s.r.o.,6.9,22940889,N
471750,Crazy Waves,Entertainment,3,21:41.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180921/17045325.png,0,www.subidote.com,6.5,22942568,N
471829,lobbyTV,News/Info,6,38:49.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180810/17036568.png,0,Digital Signage Innovations Inc.,7,11462159,N
471905,Cocktail Party,Game,2,21:24.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180809/17036099.png,0,Retinmount s.r.o.,6.7,22940889,N
471990,Prosto.TV,Entertainment,3,21:13.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180811/17036619.png,4,Prosto.TV,5.7,22940547,N
472130,SKYNET TV,Entertainment,3,27:02.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240626/38140191.png,12,Call Master LLC,3.9,22944991,N
472323,BitMar,Entertainment,3,37:08.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20180826/17039377.png,0,BitMar Networks,6.8,22940825,N
472705,Spacedog Yuri,Game,2,47:54.0,0,http://ngfts.lge.com/fts/gftsDownload.lge?biz_code=APP_STORE&func_code=APP_ICON&file_path=/appstore/app/icon/20240413/38083094.png,0,Retinmount s.r.o.,7.2,22940889,N
